date,close,volume,coffeePrice
2013-07-30,35.965,9808800,1.203
2013-07-31,35.6445,11248400,1.186
2013-08-01,36.74,12854600,1.156
2013-08-02,37.115,9416800,1.1825
2013-08-05,36.985,7606200,1.1965
2013-08-06,36.4,7956000,1.179
2013-08-07,36.095,7066000,1.2105
2013-08-08,36.47,5923800,1.2205
2013-08-09,36.4,5366400,1.229
2013-08-12,36.465,5472400,1.2345
2013-08-13,36.32,5377800,1.206
2013-08-14,35.925,4932000,1.2265
2013-08-15,35.37,7198800,1.2185
2013-08-16,35.355,6929800,1.205
2013-08-19,35.145,6349200,1.1925
2013-08-20,35.33,6045000,1.1495
2013-08-21,35.3565,6917000,1.135
2013-08-22,35.95,5399600,1.132
2013-08-23,35.985,5869800,1.1305
2013-08-26,35.94,4929400,1.1405
2013-08-27,35.08,8025200,1.1387
2013-08-28,35.48,6249800,1.1614
2013-08-29,35.59,5510000,1.1585
2013-08-30,35.26,5665000,1.1546
2013-09-03,35.8,7249400,1.172
2013-09-04,36.07,6502200,1.1685
2013-09-05,36.025,4931200,1.1685
2013-09-06,35.785,6356600,1.1785
2013-09-09,36.22,4936800,1.1805
2013-09-10,37.1075,11779000,1.1665
2013-09-11,37.695,9982400,1.208
2013-09-12,37.835,7628600,1.206
2013-09-13,37.785,5767400,1.2
2013-09-16,37.62,8708400,1.1925
2013-09-17,38.02,6660600,1.1495
2013-09-18,38.665,9487000,1.149
2013-09-19,38.175,8041600,1.158
2013-09-20,38.06,9635400,1.1465
2013-09-23,37.68,6783800,1.1705
2013-09-24,38.275,7736000,1.1785
2013-09-25,38.17,7251800,1.1725
2013-09-26,38.59,4988800,1.1565
2013-09-27,38.665,6200200,1.137
2013-09-30,38.485,8861200,1.137
2013-10-01,38.58,5205200,1.141
2013-10-02,38.595,6088400,1.1445
2013-10-03,38.435,8266400,1.1535
2013-10-04,38.7,5226600,1.144
2013-10-07,38.4305,5106800,1.145
2013-10-08,37.765,12637800,1.1505
2013-10-09,37.63,9482000,1.1525
2013-10-10,38.56,6625800,1.144
2013-10-11,38.91,5530400,1.167
2013-10-14,39.05,5986600,1.17
2013-10-15,38.355,8135200,1.1645
2013-10-16,39.02,10104000,1.1585
2013-10-17,39.3675,6551000,1.147
2013-10-18,39.655,9050000,1.1465
2013-10-21,39.73,6770200,1.127
2013-10-22,40.45,8419600,1.1195
2013-10-23,40.025,7892200,1.1055
2013-10-24,39.525,13504600,1.103
2013-10-25,39.98,7251800,1.091
2013-10-28,39.355,11242800,1.0755
2013-10-29,39.81,7898400,1.0695
2013-10-30,40.415,17518800,1.0685
2013-10-31,40.525,20491600,1.054
2013-11-01,40.185,12005200,1.0555
2013-11-04,40.185,8283800,1.037
2013-11-05,40.995,10090200,1.0345
2013-11-06,40.565,8562200,1.015
2013-11-07,39.535,13283200,1.0395
2013-11-08,40.6,11487800,1.0405
2013-11-11,40.495,5133600,1.0325
2013-11-12,40.3075,6613000,1.058
2013-11-13,40.7305,12519000,1.0305
2013-11-14,40.57,7647600,1.026
2013-11-15,40.595,6445400,1.0575
2013-11-18,40.27,8316400,1.0575
2013-11-19,39.96,8726000,1.0465
2013-11-20,39.845,8733800,1.0735
2013-11-21,40.765,13131800,1.1045
2013-11-22,40.675,7919200,1.071
2013-11-25,40.355,9001200,1.0819
2013-11-26,40.755,8767800,1.0839
2013-11-27,40.81,4752000,1.079
2013-11-29,40.73,4387200,1.1073
2013-12-02,40.535,5773200,1.099
2013-12-03,40.275,7893200,1.102
2013-12-04,39.75,10204600,1.084
2013-12-05,39.86,6569200,1.06
2013-12-06,39.97,6721200,1.064
2013-12-09,39.865,7920600,1.061
2013-12-10,38.69,26320600,1.1025
2013-12-11,38.2,15752000,1.097
2013-12-12,38.24,9651000,1.113
2013-12-13,38.175,8041000,1.1525
2013-12-16,38.23,9345400,1.153
2013-12-17,38.045,7003600,1.1415
2013-12-18,38.84,10252000,1.1595
2013-12-19,38.575,11402200,1.1375
2013-12-20,38.83,12707400,1.153
2013-12-23,39.16,7621600,1.1585
2013-12-24,39.285,3896600,1.1475
2013-12-26,39.44,4391400,1.1545
2013-12-27,39.285,4505000,1.1635
2013-12-30,39.275,4733400,1.147
2013-12-31,39.195,6016200,1.107
2014-01-02,38.585,8487200,1.114
2014-01-03,38.475,6545000,1.1635
2014-01-06,38.085,10585400,1.21
2014-01-07,38.605,8162200,1.1725
2014-01-08,39.015,10178800,1.209
2014-01-09,38.8,8361200,1.1935
2014-01-10,38.835,6467000,1.2065
2014-01-13,37.56,14644800,1.1985
2014-01-14,37.73,18653200,1.192
2014-01-15,38.095,8660200,1.172
2014-01-16,37.645,9072600,1.1835
2014-01-17,37.45,12937400,1.1715
2014-01-21,36.825,18774600,1.162
2014-01-22,36.8,13969400,1.1485
2014-01-23,36.695,29936000,1.152
2014-01-24,37.49,33049000,1.144
2014-01-27,37.105,18207200,1.1385
2014-01-28,36.945,11091600,1.1465
2014-01-29,35.78,15959800,1.171
2014-01-30,35.955,15179800,1.2
2014-01-31,35.56,12256600,1.252
2014-02-03,34.485,20311000,1.3595
2014-02-04,35.325,20440800,1.3625
2014-02-05,35.245,10956000,1.431
2014-02-06,36.18,13818400,1.3575
2014-02-07,37.0175,14657600,1.357
2014-02-10,37.4,12944600,1.362
2014-02-11,37.25,16124000,1.3715
2014-02-12,36.955,9956600,1.4105
2014-02-13,37.345,8447800,1.397
2014-02-14,37.515,8241000,1.399
2014-02-18,36.985,10923400,1.5265
2014-02-19,36.66,9770600,1.7175
2014-02-20,36.775,8552600,1.688
2014-02-21,36.28,11288200,1.6855
2014-02-24,36.28,11933800,1.756
2014-02-25,35.275,18618400,1.7577
2014-02-26,35.89,19129200,1.7734
2014-02-27,36.095,11288200,1.7908
2014-02-28,35.48,22464800,1.802
2014-03-03,35.235,12248400,1.9345
2014-03-04,35.83,12226200,1.8545
2014-03-05,35.65,9715600,2.024
2014-03-06,36.345,13762600,1.9555
2014-03-07,36.535,8386000,1.9685
2014-03-10,36.78,8633800,2.034
2014-03-11,37.515,18344400,2.0565
2014-03-12,37.815,10394600,2.053
2014-03-13,37.215,11380800,2.0595
2014-03-14,37.135,8962600,1.984
2014-03-17,37.09,11019800,1.914
2014-03-18,37.3,5997600,1.9155
2014-03-19,37.955,24983200,1.855
2014-03-20,38.4775,13851400,1.7415
2014-03-21,38.355,18034400,1.7115
2014-03-24,37.885,10018800,1.764
2014-03-25,37.305,10568200,1.753
2014-03-26,36.77,8371200,1.76
2014-03-27,36.7,12675600,1.7635
2014-03-28,36.85,6582800,1.806
2014-03-31,36.69,7721800,1.779
2014-04-01,37.005,8740800,1.7525
2014-04-02,36.835,8304400,1.727
2014-04-03,36.545,7165400,1.746
2014-04-04,35.775,11708600,1.85
2014-04-07,35.215,11089800,1.9335
2014-04-08,35.74,10660800,1.965
2014-04-09,36.24,9055600,1.9985
2014-04-10,35.11,13375400,2.061
2014-04-11,34.365,16367200,2.012
2014-04-14,34.655,12175400,2.0485
2014-04-15,34.445,15461800,1.9215
2014-04-16,35.395,11277400,1.8595
2014-04-17,35.075,9245800,2.012
2014-04-21,35.24,6095600,1.967
2014-04-22,35.5745,8862600,2.118
2014-04-23,35.195,8881600,2.1235
2014-04-24,35.545,15577000,2.1245
2014-04-25,35.725,18111400,2.052
2014-04-28,35.465,10733600,1.9974
2014-04-29,35.32,9827200,2.107
2014-04-30,35.31,7282400,2.0529
2014-05-01,35.56,7918400,2.0415
2014-05-02,35.3,8306400,2.032
2014-05-05,35.46,5486400,2.0525
2014-05-06,34.79,10926800,2.0225
2014-05-07,34.87,10959800,2.01
2014-05-08,34.79,7531400,1.955
2014-05-09,35.145,6623200,1.839
2014-05-12,35.575,7227200,1.8925
2014-05-13,35.58,5803000,1.8695
2014-05-14,35.085,8585000,1.842
2014-05-15,34.925,9124600,1.968
2014-05-16,35.47,9294800,1.8505
2014-05-19,35.51,6745000,1.835
2014-05-20,35.115,8699800,1.857
2014-05-21,35.2,6089200,1.814
2014-05-22,35.7,7359600,1.8135
2014-05-23,35.99,7166400,1.819
2014-05-27,36.83,10100400,1.7935
2014-05-28,36.635,8210000,1.7615
2014-05-29,36.555,6448000,1.8195
2014-05-30,36.62,6879200,1.775
2014-06-02,36.925,5926200,1.7235
2014-06-03,37.09,6764400,1.7115
2014-06-04,37.335,6495800,1.702
2014-06-05,37.36,5187400,1.6915
2014-06-06,37.665,6204800,1.721
2014-06-09,37.59,5701000,1.6535
2014-06-10,37.3,6641000,1.6565
2014-06-11,37.4,7510800,1.716
2014-06-12,36.98,7193800,1.7195
2014-06-13,37.345,7708800,1.737
2014-06-16,37.545,6759600,1.7295
2014-06-17,37.655,5778600,1.6905
2014-06-18,37.78,5786600,1.6675
2014-06-19,38.615,12555000,1.67
2014-06-20,38.3,12436000,1.7325
2014-06-23,38.365,4779800,1.751
2014-06-24,38.715,10912400,1.7415
2014-06-25,39.06,7813800,1.8037
2014-06-26,39.03,6983200,1.7962
2014-06-27,38.97,8669200,1.7171
2014-06-30,38.69,9610000,1.7468
2014-07-01,39.04,8061400,1.7095
2014-07-02,39.095,4785200,1.733
2014-07-03,39.53,6662600,1.718
2014-07-07,39.345,7443600,1.711
2014-07-08,39.28,7802000,1.7295
2014-07-09,39.725,7782600,1.729
2014-07-10,39.425,4720000,1.63
2014-07-11,39.3,4239400,1.614
2014-07-14,39.28,4562000,1.6435
2014-07-15,39.445,8305600,1.6195
2014-07-16,39.365,8734200,1.625
2014-07-17,38.62,8446400,1.6385
2014-07-18,38.97,6744600,1.724
2014-07-21,38.805,5021000,1.729
2014-07-22,39.37,6457000,1.683
2014-07-23,39.57,6439800,1.766
2014-07-24,40.225,16129200,1.783
2014-07-25,39.37,18974600,1.7915
2014-07-28,39.18,8013000,1.811
2014-07-29,39.325,7936000,1.807
2014-07-30,39.45,8911000,1.825
2014-07-31,38.84,8146000,1.9505
2014-08-01,38.49,7797800,1.9235
2014-08-04,38.765,6282600,1.905
2014-08-05,38.395,6694600,1.894
2014-08-06,38.565,5935200,1.9085
2014-08-07,38.355,5428000,1.84
2014-08-08,38.81,5957200,1.8085
2014-08-11,38.935,4513400,1.8915
2014-08-12,38.91,4723600,1.846
2014-08-13,38.62,6935200,1.8525
2014-08-14,38.31,10890000,1.841
2014-08-15,38.455,8090000,1.8875
2014-08-18,38.795,6830800,1.889
2014-08-19,39.06,4907000,1.822
2014-08-20,39.015,4668800,1.841
2014-08-21,38.735,4789400,1.8375
2014-08-22,38.64,4538800,1.816
2014-08-25,38.985,5675800,1.8275
2014-08-26,38.895,5501600,1.9397
2014-08-27,38.96,4903600,1.947
2014-08-28,38.905,3956800,1.9786
2014-08-29,38.905,4657400,2.0011
2014-09-02,38.74,6196200,2.0945
2014-09-03,38.395,6776200,2.023
2014-09-04,38.58,5741000,2.0245
2014-09-05,38.975,8005000,1.9805
2014-09-08,38.835,4492800,1.9445
2014-09-09,38.56,5089600,1.926
2014-09-10,38.605,5918600,1.8125
2014-09-11,38.06,9353400,1.8545
2014-09-12,37.735,14614800,1.8455
2014-09-15,37.46,10825600,1.822
2014-09-16,37.545,8040200,1.8525
2014-09-17,37.67,7475800,1.8485
2014-09-18,37.865,8027600,1.812
2014-09-19,38.035,12040800,1.78
2014-09-22,37.3,7799800,1.794
2014-09-23,36.9775,7739000,1.809
2014-09-24,37.66,8577700,1.891
2014-09-25,37.06,8000838,1.823
2014-09-26,37.585,7659794,1.8605
2014-09-29,37.635,6376526,1.9125
2014-09-30,37.73,7800904,1.9335
2014-10-01,37.305,8119064,2.004
2014-10-02,37.225,8573520,2.086
2014-10-03,37.945,8229168,2.065
2014-10-06,37.5725,5221748,2.208
2014-10-07,37.025,6383432,2.1635
2014-10-08,37.63,6716308,2.1445
2014-10-09,37.24,9343828,2.2165
2014-10-10,37.23,10495940,2.204
2014-10-13,36.095,12431414,2.181
2014-10-14,36.37,10995022,2.219
2014-10-15,36.19,13622008,2.16
2014-10-16,36.32,9738832,2.171
2014-10-17,36.77,9581060,2.1065
2014-10-20,37.35,7957028,1.994
2014-10-21,37.18,12312930,1.996
2014-10-22,37.3,6469670,1.911
2014-10-23,37.42,6837730,1.933
2014-10-24,37.905,7359034,1.915
2014-10-27,37.985,5796276,1.909
2014-10-28,38.525,8150988,1.9235
2014-10-29,38.27,8794902,1.896
2014-10-30,38.66,13388970,1.876
2014-10-31,37.78,35889908,1.88
2014-11-03,38.05,10606936,1.8585
2014-11-04,38.355,10420764,1.882
2014-11-05,38.33,7403396,1.8625
2014-11-06,38.725,6167276,1.8375
2014-11-07,38.895,8248994,1.824
2014-11-10,38.825,6555370,1.814
2014-11-11,38.865,5201438,1.8455
2014-11-12,38.925,5312194,1.844
2014-11-13,38.945,6842248,1.8875
2014-11-14,39.06,6039282,1.92
2014-11-17,38.915,5899020,1.875
2014-11-18,38.785,5755816,1.911
2014-11-19,38.91,5231186,1.9785
2014-11-20,39.1,6287096,1.877
2014-11-21,39.88,14027718,1.8965
2014-11-24,40.26,9426200,1.8982
2014-11-25,40.105,8118386,1.9457
2014-11-26,39.85,6196752,1.9395
2014-11-28,40.605,6766674,1.8729
2014-12-01,40.425,8627478,1.904
2014-12-02,40.185,7656398,1.834
2014-12-03,40.235,11201396,1.8365
2014-12-04,40.655,14070910,1.8245
2014-12-05,41.785,14788168,1.801
2014-12-08,41.9,11770652,1.7805
2014-12-09,41.515,8725620,1.8045
2014-12-10,41.33,10096320,1.7855
2014-12-11,41.56,10058296,1.764
2014-12-12,41.625,9164230,1.74
2014-12-15,40.445,16286986,1.7865
2014-12-16,39.565,13981874,1.777
2014-12-17,40.2175,10161624,1.7185
2014-12-18,40.015,17582942,1.7435
2014-12-19,39.72,17444212,1.747
2014-12-22,40.27,7583856,1.7215
2014-12-23,40.715,8147722,1.71
2014-12-24,40.635,2602398,1.7015
2014-12-26,40.915,4550364,1.686
2014-12-29,41.19,4796662,1.6515
2014-12-30,40.895,5253454,1.648
2014-12-31,41.025,7628772,1.666
2015-01-02,40.72,6906098,1.6105
2015-01-05,39.94,11623796,1.681
2015-01-06,39.615,7664340,1.749
2015-01-07,40.59,9732554,1.7505
2015-01-08,41.245,13170548,1.769
2015-01-09,39.895,27375060,1.8005
2015-01-12,40.115,10021486,1.7675
2015-01-13,40.435,11040702,1.7695
2015-01-14,40.21,9295084,1.7985
2015-01-15,39.79,8126602,1.7665
2015-01-16,40.305,9015502,1.71
2015-01-20,40.6125,10738304,1.643
2015-01-21,40.645,10844182,1.6125
2015-01-22,41.37,23913056,1.5995
2015-01-23,44.11,38107194,1.6245
2015-01-26,44.06,14098574,1.6185
2015-01-27,44.17,10995808,1.682
2015-01-28,43.7825,11963202,1.677
2015-01-29,44.525,12475860,1.6
2015-01-30,43.765,10070456,1.619
2015-02-02,43.995,13638832,1.6245
2015-02-03,44.245,9252426,1.6075
2015-02-04,44.35,11496698,1.649
2015-02-05,44.82,7598672,1.6475
2015-02-06,44.5,7835332,1.6685
2015-02-09,44.41,6911614,1.676
2015-02-10,45.59,12469500,1.594
2015-02-11,45.395,6466910,1.5945
2015-02-12,45.9125,7197558,1.6455
2015-02-13,45.79,6109522,1.632
2015-02-17,46.015,6386900,1.5565
2015-02-18,46.5,6541986,1.528
2015-02-19,46.585,6109176,1.492
2015-02-20,46.755,6462662,1.4865
2015-02-23,46.79,5854572,1.4445
2015-02-24,46.725,6337888,1.4606
2015-02-25,47.13,8120660,1.4123
2015-02-26,47.275,6816352,1.3895
2015-02-27,46.7425,8658404,1.3975
2015-03-02,47.1125,7947018,1.3835
2015-03-03,47.0,7578374,1.2975
2015-03-04,46.53,7774534,1.3755
2015-03-05,46.815,5848750,1.3505
2015-03-06,46.1075,6814414,1.399
2015-03-09,46.52,5984880,1.37
2015-03-10,46.09,6076984,1.3505
2015-03-11,45.71,8185894,1.3175
2015-03-12,46.69,7295344,1.322
2015-03-13,46.645,5835252,1.298
2015-03-16,47.0225,6772606,1.3805
2015-03-17,47.1925,5508796,1.3815
2015-03-18,47.92,15429928,1.4005
2015-03-19,48.88,22020618,1.4415
2015-03-20,48.73,17360612,1.4335
2015-03-23,48.685,7985986,1.4185
2015-03-24,48.9575,7718488,1.373
2015-03-25,47.885,9907170,1.3995
2015-03-26,47.54,10344304,1.4025
2015-03-27,47.535,7993350,1.382
2015-03-30,47.99,6830270,1.3235
2015-03-31,47.35,8717754,1.329
2015-04-01,46.51,14125350,1.3485
2015-04-02,47.195,8863018,1.409
2015-04-06,47.26,6058894,1.462
2015-04-07,47.035,5354670,1.4195
2015-04-08,47.615,6827888,1.357
2015-04-09,47.96,7109621,1.3745
2015-04-10,48.17,6643106,1.351
2015-04-13,48.5,8171030,1.3375
2015-04-14,48.3,5952424,1.346
2015-04-15,48.14,5162169,1.358
2015-04-16,48.245,5312499,1.396
2015-04-17,47.62,7539865,1.387
2015-04-20,47.97,4868425,1.387
2015-04-21,48.37,6213360,1.403
2015-04-22,48.335,7248119,1.424
2015-04-23,49.43,15866051,1.4045
2015-04-24,51.84,22284881,1.4115
2015-04-27,50.87,11222608,1.3629
2015-04-28,50.61,8882901,1.3831
2015-04-29,50.65,7161992,1.3874
2015-04-30,49.58,8492048,1.3727
2015-05-01,50.29,5916509,1.342
2015-05-04,50.445,7493420,1.329
2015-05-05,49.405,10691207,1.3365
2015-05-06,48.93,8033489,1.2995
2015-05-07,49.35,5681417,1.317
2015-05-08,49.78,6039840,1.3465
2015-05-11,49.5,5047180,1.3435
2015-05-12,49.71,5868552,1.355
2015-05-13,49.59,4927094,1.354
2015-05-14,50.555,7339742,1.375
2015-05-15,50.8,6016694,1.3825
2015-05-18,51.18,8999761,1.4315
2015-05-19,51.42,6976052,1.3985
2015-05-20,51.03,5644662,1.36
2015-05-21,51.33,5084042,1.2845
2015-05-22,51.48,5857672,1.2695
2015-05-26,50.84,7369923,1.2405
2015-05-27,51.59,6213573,1.245
2015-05-28,51.81,5874382,1.2515
2015-05-29,51.96,9399112,1.2615
2015-06-01,52.22,7075082,1.298
2015-06-02,51.73,7877799,1.327
2015-06-03,52.12,5522702,1.343
2015-06-04,51.72,6230805,1.357
2015-06-05,52.19,7123248,1.351
2015-06-08,51.53,6320181,1.3655
2015-06-09,51.54,5034038,1.3735
2015-06-10,52.69,8003611,1.3645
2015-06-11,52.49,6030167,1.32
2015-06-12,52.63,5236747,1.3205
2015-06-15,52.27,5554964,1.278
2015-06-16,52.965,6106529,1.2935
2015-06-17,53.24,6735294,1.2665
2015-06-18,54.11,10712142,1.287
2015-06-19,53.93,10609714,1.2715
2015-06-22,53.9,7100665,1.3035
2015-06-23,54.115,5679984,1.277
2015-06-24,53.71,5524969,1.333
2015-06-25,54.07,5389863,1.337
2015-06-26,54.62,6637183,1.324
2015-06-29,53.55,6534077,1.3176
2015-06-30,53.615,9793969,1.3205
2015-07-01,53.89,6107698,1.27
2015-07-02,54.24,5684667,1.274
2015-07-06,54.305,5396439,1.2515
2015-07-07,54.375,9462256,1.247
2015-07-08,53.39,8139303,1.2495
2015-07-09,54.05,7681013,1.2525
2015-07-10,54.57,8087800,1.2625
2015-07-13,55.7,7477170,1.288
2015-07-14,55.75,7028025,1.32
2015-07-15,55.34,8212573,1.2975
2015-07-16,55.74,7305520,1.2885
2015-07-17,55.69,8715431,1.284
2015-07-20,56.21,8029646,1.2745
2015-07-21,56.2,6717452,1.2595
2015-07-22,56.69,6876059,1.2505
2015-07-23,56.56,12439229,1.2155
2015-07-24,57.29,14559687,1.2225
2015-07-27,56.98,8993523,1.204
2015-07-28,57.14,8689215,1.2025
2015-07-29,57.51,8470512,1.2215
2015-07-30,58.06,7337948,1.249
2015-07-31,57.93,6519528,1.2525
2015-08-03,58.19,7664002,1.2395
2015-08-04,58.7,9113083,1.249
2015-08-05,59.01,7299159,1.259
2015-08-06,57.23,11064470,1.2425
2015-08-07,57.2,7781995,1.278
2015-08-10,56.27,12029150,1.335
2015-08-11,56.35,8062553,1.372
2015-08-12,56.38,10075571,1.3185
2015-08-13,56.85,6731474,1.3705
2015-08-14,57.1,4803903,1.375
2015-08-17,57.74,5768362,1.3475
2015-08-18,57.83,5575441,1.353
2015-08-19,57.59,6044193,1.3115
2015-08-20,55.81,7470885,1.2765
2015-08-21,52.84,20211503,1.219
2015-08-24,50.34,27158813,1.175
2015-08-25,51.09,19659002,1.1705
2015-08-26,53.96,15517591,1.194
2015-08-27,55.95,15987923,1.2245
2015-08-28,55.63,7584826,1.2261
2015-08-31,54.71,7971204,1.2355
2015-09-01,53.5,13424932,1.208
2015-09-02,55.26,9891071,1.1835
2015-09-03,54.69,7968868,1.1955
2015-09-04,54.28,6994267,1.1915
2015-09-08,55.21,8051710,1.21
2015-09-09,54.69,8406656,1.211
2015-09-10,55.37,8924778,1.164
2015-09-11,56.53,8363110,1.1655
2015-09-14,56.29,5464463,1.202
2015-09-15,56.91,6741341,1.187
2015-09-16,57.26,6593362,1.181
2015-09-17,57.28,7525349,1.1855
2015-09-18,56.84,16268035,1.1835
2015-09-21,57.54,6220131,1.1725
2015-09-22,57.12,8585093,1.1545
2015-09-23,57.79,6829205,1.162
2015-09-24,58.37,10027330,1.183
2015-09-25,57.99,10627026,1.227
2015-09-28,55.77,11447003,1.1915
2015-09-29,55.72,9392065,1.2085
2015-09-30,56.84,9562446,1.2135
2015-10-01,57.48,8497124,1.2075
2015-10-02,58.08,9036765,1.243
2015-10-05,59.04,8198998,1.2755
2015-10-06,58.69,5642949,1.281
2015-10-07,58.78,8138313,1.2605
2015-10-08,59.46,6834836,1.2845
2015-10-09,60.07,7969884,1.316
2015-10-12,60.54,6430301,1.345
2015-10-13,60.16,6262774,1.3435
2015-10-14,58.82,8365604,1.3465
2015-10-15,59.69,9745919,1.337
2015-10-16,59.93,12860812,1.2585
2015-10-19,60.97,8117213,1.239
2015-10-20,60.88,6089097,1.2475
2015-10-21,60.53,6063923,1.21
2015-10-22,61.49,9182031,1.1985
2015-10-23,62.61,8205994,1.1845
2015-10-26,63.43,9751716,1.173
2015-10-27,62.71,8973243,1.173
2015-10-28,63.51,9627260,1.191
2015-10-29,62.5,14839093,1.203
2015-10-30,62.57,16822302,1.2095
2015-11-02,62.24,8547237,1.188
2015-11-03,62.8,8847718,1.2025
2015-11-04,61.96,9085091,1.205
2015-11-05,62.28,6144979,1.209
2015-11-06,61.97,6616305,1.1775
2015-11-09,61.34,6838326,1.1775
2015-11-10,62.18,6689040,1.163
2015-11-11,61.87,4437315,1.168
2015-11-12,61.07,6793779,1.153
2015-11-13,59.74,8821593,1.1215
2015-11-16,60.68,8096603,1.1435
2015-11-17,60.55,6649191,1.1425
